Symbol,PromoterEntity,WindowDays,BuyTransactions,BuyValue,SellTransactions,SellValue,NetBuyValue,FirstTransactionDate,LastTransactionDate
NURECA,Payal Goyal,60,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,Payal Goyal,90,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,SMITA GOYAL,7,0,0.0,0,0.0,0.0,26-08-2026,09-09-2026
NURECA,SMITA GOYAL,15,3,670800.0,0,0.0,670800.0,26-08-2026,09-09-2026
NURECA,SMITA GOYAL,30,11,7179140.0,0,0.0,7179140.0,26-08-2026,09-09-2026
NURECA,SMITA GOYAL,60,11,7179140.0,0,0.0,7179140.0,26-08-2026,09-09-2026
NURECA,SMITA GOYAL,90,11,7179140.0,0,0.0,7179140.0,26-08-2026,09-09-2026
NURECA,Saurabh Goyal,7,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,Saurabh Goyal,15,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,Saurabh Goyal,30,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,Saurabh Goyal,60,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,Saurabh Goyal,90,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,Smita Goyal,7,0,0.0,0,0.0,0.0,24-07-2026,31-07-2026
NURECA,Smita Goyal,15,0,0.0,0,0.0,0.0,24-07-2026,31-07-2026
NURECA,Smita Goyal,30,0,0.0,0,0.0,0.0,24-07-2026,31-07-2026
NURECA,Smita Goyal,60,5,12084067.0,0,0.0,12084067.0,24-07-2026,31-07-2026
NURECA,Smita Goyal,90,7,14123718.0,0,0.0,14123718.0,24-07-2026,31-07-2026
OBCL,OBCL INFRASTRUCTURE PRIVATE LIMITED,7,1,667320.0,0,0.0,667320.0,05-08-2026,22-09-2026
OBCL,OBCL INFRASTRUCTURE PRIVATE LIMITED,15,3,1720324.0,0,0.0,1720324.0,05-08-2026,22-09-2026
OBCL,OBCL INFRASTRUCTURE PRIVATE LIMITED,30,6,3610232.0,0,0.0,3610232.0,05-08-2026,22-09-2026
OBCL,OBCL INFRASTRUCTURE PRIVATE LIMITED,60,12,20124583.0,0,0.0,20124583.0,05-08-2026,22-09-2026
OBCL,OBCL INFRASTRUCTURE PRIVATE LIMITED,90,12,20124583.0,0,0.0,20124583.0,05-08-2026,22-09-2026
OMPOWER,Kalpesh Dhanjibhai Patel,7,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Kalpesh Dhanjibhai Patel,15,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Kalpesh Dhanjibhai Patel,30,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Kalpesh Dhanjibhai Patel,60,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Kalpesh Dhanjibhai Patel,90,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Kanubhai Patel,7,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Kanubhai Patel,15,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Kanubhai Patel,30,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Kanubhai Patel,60,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Kanubhai Patel,90,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Vasantkumar Narayanbhai Patel,7,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Vasantkumar Narayanbhai Patel,15,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Vasantkumar Narayanbhai Patel,30,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Vasantkumar Narayanbhai Patel,60,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Vasantkumar Narayanbhai Patel,90,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
PKTEA,KIRAN VYAPAR LIMITED,7,0,0.0,0,0.0,0.0,17-08-2026,04-09-2026
PKTEA,KIRAN VYAPAR LIMITED,15,0,0.0,0,0.0,0.0,17-08-2026,04-09-2026
PKTEA,KIRAN VYAPAR LIMITED,30,1,5174686.0,0,0.0,5174686.0,17-08-2026,04-09-2026
PKTEA,KIRAN VYAPAR LIMITED,60,5,28636263.0,0,0.0,28636263.0,17-08-2026,04-09-2026
PKTEA,KIRAN VYAPAR LIMITED,90,5,28636263.0,0,0.0,28636263.0,17-08-2026,04-09-2026
PLASTIBLEN,JYOTI VARUN KABRA,7,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
PLASTIBLEN,JYOTI VARUN KABRA,15,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
PLASTIBLEN,JYOTI VARUN KABRA,30,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
PLASTIBLEN,JYOTI VARUN KABRA,60,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
PLASTIBLEN,JYOTI VARUN KABRA,90,1,39812966.0,0,0.0,39812966.0,25-06-2026,25-06-2026
PLASTIBLEN,KABRA EXTRUSIONTECHNIK LIMITED,7,0,0.0,0,0.0,0.0,17-07-2026,22-07-2026
PLASTIBLEN,KABRA EXTRUSIONTECHNIK LIMITED,15,0,0.0,0,0.0,0.0,17-07-2026,22-07-2026
PLASTIBLEN,KABRA EXTRUSIONTECHNIK LIMITED,30,0,0.0,0,0.0,0.0,17-07-2026,22-07-2026
PLASTIBLEN,KABRA EXTRUSIONTECHNIK LIMITED,60,0,0.0,0,0.0,0.0,17-07-2026,22-07-2026
PLASTIBLEN,KABRA EXTRUSIONTECHNIK LIMITED,90,0,0.0,3,31255296.0,-31255296.0,17-07-2026,22-07-2026
PLASTIBLEN,KOLSITE CORPORATION LLP,7,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
PLASTIBLEN,KOLSITE CORPORATION LLP,15,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
PLASTIBLEN,KOLSITE CORPORATION LLP,30,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
PLASTIBLEN,KOLSITE CORPORATION LLP,60,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
PLASTIBLEN,KOLSITE CORPORATION LLP,90,0,0.0,1,79241813.0,-79241813.0,25-06-2026,25-06-2026
PLASTIBLEN,VARUN SATYANARAYAN KABRA,7,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
PLASTIBLEN,VARUN SATYANARAYAN KABRA,15,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
PLASTIBLEN,VARUN SATYANARAYAN KABRA,30,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
PLASTIBLEN,VARUN SATYANARAYAN KABRA,60,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
PLASTIBLEN,VARUN SATYANARAYAN KABRA,90,1,39736578.0,0,0.0,39736578.0,25-06-2026,25-06-2026
SANDUMA,Ekambar Ajai Ghorpade,7,0,0.0,0,0.0,0.0,29-06-2026,29-06-2026
SANDUMA,Ekambar Ajai Ghorpade,15,0,0.0,0,0.0,0.0,29-06-2026,29-06-2026
SANDUMA,Ekambar Ajai Ghorpade,30,0,0.0,0,0.0,0.0,29-06-2026,29-06-2026
SANDUMA,Ekambar Ajai Ghorpade,60,0,0.0,0,0.0,0.0,29-06-2026,29-06-2026
SANDUMA,Ekambar Ajai Ghorpade,90,0,0.0,1,46898837.0,-46898837.0,29-06-2026,29-06-2026
SANDUMA,Skand Private Limited,7,0,0.0,0,0.0,0.0,29-06-2026,29-06-2026
SANDUMA,Skand Private Limited,15,0,0.0,0,0.0,0.0,29-06-2026,29-06-2026
SANDUMA,Skand Private Limited,30,0,0.0,0,0.0,0.0,29-06-2026,29-06-2026
SANDUMA,Skand Private Limited,60,0,0.0,0,0.0,0.0,29-06-2026,29-06-2026
SANDUMA,Skand Private Limited,90,1,46970458.0,0,0.0,46970458.0,29-06-2026,29-06-2026
SENCO,Jai Hanuman Shri Siddhivinayak Trust (Trustee- Mr. Suvankar Sen & Mrs. Joita Sen),7,0,0.0,0,0.0,0.0,30-06-2026,18-08-2026
SENCO,Jai Hanuman Shri Siddhivinayak Trust (Trustee- Mr. Suvankar Sen & Mrs. Joita Sen),15,0,0.0,0,0.0,0.0,30-06-2026,18-08-2026
SENCO,Jai Hanuman Shri Siddhivinayak Trust (Trustee- Mr. Suvankar Sen & Mrs. Joita Sen),30,0,0.0,0,0.0,0.0,30-06-2026,18-08-2026
SENCO,Jai Hanuman Shri Siddhivinayak Trust (Trustee- Mr. Suvankar Sen & Mrs. Joita Sen),60,1,1094828.0,0,0.0,1094828.0,30-06-2026,18-08-2026
SENCO,Jai Hanuman Shri Siddhivinayak Trust (Trustee- Mr. Suvankar Sen & Mrs. Joita Sen),90,2,4081958.0,0,0.0,4081958.0,30-06-2026,18-08-2026
SGIL,PRABHAKAR SHIRGAOKAR ENTERPRISES LLP,7,0,0.0,0,0.0,0.0,07-09-2026,07-09-2026
SGIL,PRABHAKAR SHIRGAOKAR ENTERPRISES LLP,15,0,0.0,0,0.0,0.0,07-09-2026,07-09-2026
SGIL,PRABHAKAR SHIRGAOKAR ENTERPRISES LLP,30,1,966192.0,0,0.0,966192.0,07-09-2026,07-09-2026
SGIL,PRABHAKAR SHIRGAOKAR ENTERPRISES LLP,60,1,966192.0,0,0.0,966192.0,07-09-2026,07-09-2026
SGIL,PRABHAKAR SHIRGAOKAR ENTERPRISES LLP,90,1,966192.0,0,0.0,966192.0,07-09-2026,07-09-2026
SGIL,RISHABH SANAT SHIRGAOKAR,7,0,0.0,0,0.0,0.0,11-09-2026,11-09-2026
SGIL,RISHABH SANAT SHIRGAOKAR,15,1,322003.0,0,0.0,322003.0,11-09-2026,11-09-2026
SGIL,RISHABH SANAT SHIRGAOKAR,30,1,322003.0,0,0.0,322003.0,11-09-2026,11-09-2026
SGIL,RISHABH SANAT SHIRGAOKAR,60,1,322003.0,0,0.0,322003.0,11-09-2026,11-09-2026
SGIL,RISHABH SANAT SHIRGAOKAR,90,1,322003.0,0,0.0,322003.0,11-09-2026,11-09-2026
SGIL,TARINI SANAT SHIRGAOKAR,7,0,0.0,0,0.0,0.0,28-08-2026,28-08-2026
SGIL,TARINI SANAT SHIRGAOKAR,15,0,0.0,0,0.0,0.0,28-08-2026,28-08-2026
SGIL,TARINI SANAT SHIRGAOKAR,30,1,1170000.0,0,0.0,1170000.0,28-08-2026,28-08-2026
SGIL,TARINI SANAT SHIRGAOKAR,60,1,1170000.0,0,0.0,1170000.0,28-08-2026,28-08-2026
SGIL,TARINI SANAT SHIRGAOKAR,90,1,1170000.0,0,0.0,1170000.0,28-08-2026,28-08-2026
SIGIND,Mukesh Sangla,7,2,1525105.0,0,0.0,1525105.0,17-08-2026,21-09-2026
SIGIND,Mukesh Sangla,15,7,6866835.0,0,0.0,6866835.0,17-08-2026,21-09-2026
SIGIND,Mukesh Sangla,30,13,13041892.0,0,0.0,13041892.0,17-08-2026,21-09-2026
SIGIND,Mukesh Sangla,60,18,20066329.0,0,0.0,20066329.0,17-08-2026,21-09-2026
SIGIND,Mukesh Sangla,90,18,20066329.0,0,0.0,20066329.0,17-08-2026,21-09-2026
SILVERTUC,Vipul Haridas Thakkar,7,0,0.0,0,0.0,0.0,25-08-2026,09-09-2026
SILVERTUC,Vipul Haridas Thakkar,15,3,484680.0,0,0.0,484680.0,25-08-2026,09-09-2026
SILVERTUC,Vipul Haridas Thakkar,30,11,33987226.0,0,0.0,33987226.0,25-08-2026,09-09-2026
SILVERTUC,Vipul Haridas Thakkar,60,11,33987226.0,0,0.0,33987226.0,25-08-2026,09-09-2026
SILVERTUC,Vipul Haridas Thakkar,90,11,33987226.0,0,0.0,33987226.0,25-08-2026,09-09-2026
SINCLAIR,NAVIN CHAND SUCHANTI,7,0,0.0,0,0.0,0.0,28-08-2026,15-09-2026
SINCLAIR,NAVIN CHAND SUCHANTI,15,3,3590835.0,0,0.0,3590835.0,28-08-2026,15-09-2026
SINCLAIR,NAVIN CHAND SUCHANTI,30,7,18542531.0,0,0.0,18542531.0,28-08-2026,15-09-2026
SINCLAIR,NAVIN CHAND SUCHANTI,60,7,18542531.0,0,0.0,18542531.0,28-08-2026,15-09-2026
SINCLAIR,NAVIN CHAND SUCHANTI,90,7,18542531.0,0,0.0,18542531.0,28-08-2026,15-09-2026
SRGHFL,Archis Jain,7,1,5012220.0,0,0.0,5012220.0,16-09-2026,16-09-2026
SRGHFL,Archis Jain,15,1,5012220.0,0,0.0,5012220.0,16-09-2026,16-09-2026
SRGHFL,Archis Jain,30,1,5012220.0,0,0.0,5012220.0,16-09-2026,16-09-2026
SRGHFL,Archis Jain,60,1,5012220.0,0,0.0,5012220.0,16-09-2026,16-09-2026
SRGHFL,Archis Jain,90,1,5012220.0,0,0.0,5012220.0,16-09-2026,16-09-2026
SRGHFL,Vinod Kumar Jain,7,1,5040520.0,0,0.0,5040520.0,15-09-2026,16-09-2026
SRGHFL,Vinod Kumar Jain,15,2,14818190.0,0,0.0,14818190.0,15-09-2026,16-09-2026
SRGHFL,Vinod Kumar Jain,30,2,14818190.0,0,0.0,14818190.0,15-09-2026,16-09-2026
SRGHFL,Vinod Kumar Jain,60,2,14818190.0,0,0.0,14818190.0,15-09-2026,16-09-2026
SRGHFL,Vinod Kumar Jain,90,2,14818190.0,0,0.0,14818190.0,15-09-2026,16-09-2026
SRHHYPOLTD,TGV Industries Private Limited,7,0,0.0,0,0.0,0.0,26-08-2026,03-09-2026
SRHHYPOLTD,TGV Industries Private Limited,15,0,0.0,0,0.0,0.0,26-08-2026,03-09-2026
SRHHYPOLTD,TGV Industries Private Limited,30,7,7962375.0,0,0.0,7962375.0,26-08-2026,03-09-2026
SRHHYPOLTD,TGV Industries Private Limited,60,7,7962375.0,0,0.0,7962375.0,26-08-2026,03-09-2026
SRHHYPOLTD,TGV Industries Private Limited,90,7,7962375.0,0,0.0,7962375.0,26-08-2026,03-09-2026
SRHHYPOLTD,TGV IndustriesPrivate Limited,7,4,9018372.0,0,0.0,9018372.0,07-09-2026,21-09-2026
SRHHYPOLTD,TGV IndustriesPrivate Limited,15,9,21860241.0,0,0.0,21860241.0,07-09-2026,21-09-2026
SRHHYPOLTD,TGV IndustriesPrivate Limited,30,10,22659674.0,0,0.0,22659674.0,07-09-2026,21-09-2026
SRHHYPOLTD,TGV IndustriesPrivate Limited,60,10,22659674.0,0,0.0,22659674.0,07-09-2026,21-09-2026
SRHHYPOLTD,TGV IndustriesPrivate Limited,90,10,22659674.0,0,0.0,22659674.0,07-09-2026,21-09-2026
STEL,LEBNITZE REAL ESTATES PVT LTD,7,4,13663566.0,0,0.0,13663566.0,02-09-2026,21-09-2026
STEL,LEBNITZE REAL ESTATES PVT LTD,15,8,16792194.0,0,0.0,16792194.0,02-09-2026,21-09-2026
STEL,LEBNITZE REAL ESTATES PVT LTD,30,9,16861201.0,0,0.0,16861201.0,02-09-2026,21-09-2026
STEL,LEBNITZE REAL ESTATES PVT LTD,60,9,16861201.0,0,0.0,16861201.0,02-09-2026,21-09-2026
STEL,LEBNITZE REAL ESTATES PVT LTD,90,9,16861201.0,0,0.0,16861201.0,02-09-2026,21-09-2026
STEL,SOFREAL MERCANTRADE PRIVATE LTD,7,0,0.0,0,0.0,0.0,19-06-2026,31-08-2026
STEL,SOFREAL MERCANTRADE PRIVATE LTD,15,0,0.0,0,0.0,0.0,19-06-2026,31-08-2026
STEL,SOFREAL MERCANTRADE PRIVATE LTD,30,11,12904187.0,0,0.0,12904187.0,19-06-2026,31-08-2026
STEL,SOFREAL MERCANTRADE PRIVATE LTD,60,21,19212594.0,0,0.0,19212594.0,19-06-2026,31-08-2026
STEL,SOFREAL MERCANTRADE PRIVATE LTD,90,22,22121634.0,0,0.0,22121634.0,19-06-2026,31-08-2026
STUDDS,Sidhartha Bhushan Khurana,7,0,0.0,0,0.0,0.0,11-09-2026,11-09-2026
STUDDS,Sidhartha Bhushan Khurana,15,2,13863272.0,0,0.0,13863272.0,11-09-2026,11-09-2026
STUDDS,Sidhartha Bhushan Khurana,30,2,13863272.0,0,0.0,13863272.0,11-09-2026,11-09-2026
STUDDS,Sidhartha Bhushan Khurana,60,2,13863272.0,0,0.0,13863272.0,11-09-2026,11-09-2026
STUDDS,Sidhartha Bhushan Khurana,90,2,13863272.0,0,0.0,13863272.0,11-09-2026,11-09-2026
TAINWALCHM,PERIWINKLE FASHIONS PRIVATE LIMITED,7,2,729101.0,0,0.0,729101.0,18-08-2026,17-09-2026
TAINWALCHM,PERIWINKLE FASHIONS PRIVATE LIMITED,15,5,2798008.0,0,0.0,2798008.0,18-08-2026,17-09-2026
TAINWALCHM,PERIWINKLE FASHIONS PRIVATE LIMITED,30,10,3763406.0,0,0.0,3763406.0,18-08-2026,17-09-2026
TAINWALCHM,PERIWINKLE FASHIONS PRIVATE LIMITED,60,12,5944992.0,0,0.0,5944992.0,18-08-2026,17-09-2026
TAINWALCHM,PERIWINKLE FASHIONS PRIVATE LIMITED,90,12,5944992.0,0,0.0,5944992.0,18-08-2026,17-09-2026
TAINWALCHM,Periwinkle Fashions Private Limited,7,0,0.0,0,0.0,0.0,09-06-2026,09-06-2026
TAINWALCHM,Periwinkle Fashions Private Limited,15,0,0.0,0,0.0,0.0,09-06-2026,09-06-2026
TAINWALCHM,Periwinkle Fashions Private Limited,30,0,0.0,0,0.0,0.0,09-06-2026,09-06-2026
TAINWALCHM,Periwinkle Fashions Private Limited,60,0,0.0,0,0.0,0.0,09-06-2026,09-06-2026
TAINWALCHM,Periwinkle Fashions Private Limited,90,0,0.0,0,0.0,0.0,09-06-2026,09-06-2026
THANGAMAYL,BALUSAMY SILVEARS JEWELLERY PRIVATE LIMITED,7,0,0.0,0,0.0,0.0,06-08-2026,07-08-2026
THANGAMAYL,BALUSAMY SILVEARS JEWELLERY PRIVATE LIMITED,15,0,0.0,0,0.0,0.0,06-08-2026,07-08-2026
THANGAMAYL,BALUSAMY SILVEARS JEWELLERY PRIVATE LIMITED,30,0,0.0,0,0.0,0.0,06-08-2026,07-08-2026
THANGAMAYL,BALUSAMY SILVEARS JEWELLERY PRIVATE LIMITED,60,2,12458661.0,0,0.0,12458661.0,06-08-2026,07-08-2026
THANGAMAYL,BALUSAMY SILVEARS JEWELLERY PRIVATE LIMITED,90,2,12458661.0,0,0.0,12458661.0,06-08-2026,07-08-2026
THANGAMAYL,NARAYANAN BALUSAMY KUMAR,7,0,0.0,0,0.0,0.0,24-08-2026,31-08-2026
THANGAMAYL,NARAYANAN BALUSAMY KUMAR,15,0,0.0,0,0.0,0.0,24-08-2026,31-08-2026
THANGAMAYL,NARAYANAN BALUSAMY KUMAR,30,2,19879002.0,0,0.0,19879002.0,24-08-2026,31-08-2026
THANGAMAYL,NARAYANAN BALUSAMY KUMAR,60,2,19879002.0,0,0.0,19879002.0,24-08-2026,31-08-2026
THANGAMAYL,NARAYANAN BALUSAMY KUMAR,90,2,19879002.0,0,0.0,19879002.0,24-08-2026,31-08-2026
THANGAMAYL,THANGAMAYIL GOLD AND DIAMOND PRIVATE LIMITED,7,0,0.0,0,0.0,0.0,04-08-2026,07-08-2026
THANGAMAYL,THANGAMAYIL GOLD AND DIAMOND PRIVATE LIMITED,15,0,0.0,0,0.0,0.0,04-08-2026,07-08-2026
THANGAMAYL,THANGAMAYIL GOLD AND DIAMOND PRIVATE LIMITED,30,0,0.0,0,0.0,0.0,04-08-2026,07-08-2026
THANGAMAYL,THANGAMAYIL GOLD AND DIAMOND PRIVATE LIMITED,60,2,39717095.0,0,0.0,39717095.0,04-08-2026,07-08-2026
THANGAMAYL,THANGAMAYIL GOLD AND DIAMOND PRIVATE LIMITED,90,2,39717095.0,0,0.0,39717095.0,04-08-2026,07-08-2026
TIGERLOGS,Brahma Suppliers Private Limited,7,1,691000.0,0,0.0,691000.0,23-06-2026,16-09-2026
TIGERLOGS,Brahma Suppliers Private Limited,15,1,691000.0,0,0.0,691000.0,23-06-2026,16-09-2026
TIGERLOGS,Brahma Suppliers Private Limited,30,2,1434750.0,0,0.0,1434750.0,23-06-2026,16-09-2026
TIGERLOGS,Brahma Suppliers Private Limited,60,4,2893750.0,0,0.0,2893750.0,23-06-2026,16-09-2026
TIGERLOGS,Brahma Suppliers Private Limited,90,7,5519800.0,0,0.0,5519800.0,23-06-2026,16-09-2026
TRUALT,NIRANI HOLDINGS PRIVATE LIMITED,7,2,50611435.0,0,0.0,50611435.0,05-08-2026,17-09-2026
TRUALT,NIRANI HOLDINGS PRIVATE LIMITED,15,3,91162330.0,0,0.0,91162330.0,05-08-2026,17-09-2026
TRUALT,NIRANI HOLDINGS PRIVATE LIMITED,30,3,91162330.0,0,0.0,91162330.0,05-08-2026,17-09-2026
TRUALT,NIRANI HOLDINGS PRIVATE LIMITED,60,11,274696140.0,0,0.0,274696140.0,05-08-2026,17-09-2026
TRUALT,NIRANI HOLDINGS PRIVATE LIMITED,90,11,274696140.0,0,0.0,274696140.0,05-08-2026,17-09-2026
UYFINCORP,Dipti Deepak Kothari,7,0,0.0,0,0.0,0.0,17-08-2026,19-08-2026
UYFINCORP,Dipti Deepak Kothari,15,0,0.0,0,0.0,0.0,17-08-2026,19-08-2026
UYFINCORP,Dipti Deepak Kothari,30,0,0.0,0,0.0,0.0,17-08-2026,19-08-2026
UYFINCORP,Dipti Deepak Kothari,60,3,4960333.0,0,0.0,4960333.0,17-08-2026,19-08-2026
UYFINCORP,Dipti Deepak Kothari,90,3,4960333.0,0,0.0,4960333.0,17-08-2026,19-08-2026
VEEGALAND,Kochouseph Thomas Chittilappilly,7,3,159478724.0,0,0.0,159478724.0,18-09-2026,21-09-2026
VEEGALAND,Kochouseph Thomas Chittilappilly,15,3,159478724.0,0,0.0,159478724.0,18-09-2026,21-09-2026
VEEGALAND,Kochouseph Thomas Chittilappilly,30,3,159478724.0,0,0.0,159478724.0,18-09-2026,21-09-2026
VEEGALAND,Kochouseph Thomas Chittilappilly,60,3,159478724.0,0,0.0,159478724.0,18-09-2026,21-09-2026
VEEGALAND,Kochouseph Thomas Chittilappilly,90,3,159478724.0,0,0.0,159478724.0,18-09-2026,21-09-2026
VIVIANA,Priyanka Richi Choksi,7,1,1751854.0,0,0.0,1751854.0,29-06-2026,17-09-2026
VIVIANA,Priyanka Richi Choksi,15,1,1751854.0,0,0.0,1751854.0,29-06-2026,17-09-2026
VIVIANA,Priyanka Richi Choksi,30,1,1751854.0,0,0.0,1751854.0,29-06-2026,17-09-2026
VIVIANA,Priyanka Richi Choksi,60,1,1751854.0,0,0.0,1751854.0,29-06-2026,17-09-2026
VIVIANA,Priyanka Richi Choksi,90,2,5375657.0,0,0.0,5375657.0,29-06-2026,17-09-2026
VSTL,VIJAY KUMAR KAUSHIK,7,0,0.0,0,0.0,0.0,17-08-2026,03-09-2026
VSTL,VIJAY KUMAR KAUSHIK,15,0,0.0,0,0.0,0.0,17-08-2026,03-09-2026
VSTL,VIJAY KUMAR KAUSHIK,30,7,3936339.0,0,0.0,3936339.0,17-08-2026,03-09-2026
VSTL,VIJAY KUMAR KAUSHIK,60,10,4899099.0,0,0.0,4899099.0,17-08-2026,03-09-2026
VSTL,VIJAY KUMAR KAUSHIK,90,10,4899099.0,0,0.0,4899099.0,17-08-2026,03-09-2026
WCIL,RAJENDRA SETHIA,7,2,19820550.0,0,0.0,19820550.0,24-06-2026,22-09-2026
WCIL,RAJENDRA SETHIA,15,2,19820550.0,0,0.0,19820550.0,24-06-2026,22-09-2026
WCIL,RAJENDRA SETHIA,30,2,19820550.0,0,0.0,19820550.0,24-06-2026,22-09-2026
WCIL,RAJENDRA SETHIA,60,2,19820550.0,0,0.0,19820550.0,24-06-2026,22-09-2026
WCIL,RAJENDRA SETHIA,90,4,20434429.0,0,0.0,20434429.0,24-06-2026,22-09-2026
